id,property_type,room_type,price,accommodates,bathrooms,bedrooms,host_is_superhost,longitude,latitude,number_of_reviews,availability_365,review_scores_rating,minimum_nights,listing_url,region,price_per_person
7417004,House,Entire home/apt,125.0,6,1.0,3.0,t,-97.75179,30.320159999999998,18,22,98.0,2,https://www.airbnb.com/rooms/7417004,North,20.833333333333332
7431430,Guesthouse,Entire home/apt,90.0,2,1.0,1.0,t,-97.73196,30.31145,107,116,100.0,1,https://www.airbnb.com/rooms/7431430,Central,45.0
7435259,Guesthouse,Entire home/apt,105.0,3,1.0,1.0,t,-97.75158,30.27927,255,67,99.0,30,https://www.airbnb.com/rooms/7435259,Central,35.0
7437292,House,Entire home/apt,253.0,8,1.5,2.0,f,-97.75731999999999,30.2777,33,13,98.0,2,https://www.airbnb.com/rooms/7437292,Central,31.625
7440637,House,Private room,37.0,2,1.0,1.0,f,-97.72521,30.322290000000002,7,364,89.0,29,https://www.airbnb.com/rooms/7440637,Central,18.5
7462553,Apartment,Private room,65.0,2,1.5,1.0,f,-97.75131,30.355620000000002,12,0,100.0,2,https://www.airbnb.com/rooms/7462553,North,32.5
7462609,OTHER,Entire home/apt,55.0,2,1.0,1.0,t,-97.70815,30.2859,247,74,95.0,2,https://www.airbnb.com/rooms/7462609,East,27.5
7478179,Villa,Entire home/apt,600.0,9,2.5,4.0,f,-97.75016,30.234309999999997,16,197,100.0,2,https://www.airbnb.com/rooms/7478179,South,66.66666666666667
7482140,Apartment,Entire home/apt,600.0,2,1.0,1.0,f,-97.7683,30.26728,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/7482140,West,300.0
7492335,Apartment,Entire home/apt,150.0,3,1.0,1.0,f,-97.78034,30.1648,1,0,95.97287683414851,1,https://www.airbnb.com/rooms/7492335,South,50.0
7492691,Apartment,Entire home/apt,100.0,4,1.0,1.0,f,-97.7355,30.30428,18,0,98.0,2,https://www.airbnb.com/rooms/7492691,Central,25.0
7495575,House,Entire home/apt,99.0,4,1.0,2.0,f,-97.72349,30.31138,11,0,100.0,1,https://www.airbnb.com/rooms/7495575,Central,24.75
7514885,House,Entire home/apt,270.0,6,2.0,3.0,t,-97.8433,30.17013,22,359,99.0,2,https://www.airbnb.com/rooms/7514885,South,45.0
7531639,Condominium,Entire home/apt,78.0,4,1.0,1.0,t,-97.70128000000001,30.40783,186,315,95.0,30,https://www.airbnb.com/rooms/7531639,North,19.5
7532068,Bungalow,Entire home/apt,94.0,4,1.0,1.0,t,-97.76199,30.2919,71,72,97.0,2,https://www.airbnb.com/rooms/7532068,Central,23.5
7541935,House,Entire home/apt,54.0,6,1.0,2.0,f,-97.78018,30.47,75,264,95.0,2,https://www.airbnb.com/rooms/7541935,North,9.0
7576657,House,Entire home/apt,170.0,6,2.0,2.0,f,-97.77015,30.26045,35,301,96.0,3,https://www.airbnb.com/rooms/7576657,South,28.333333333333332
7577428,House,Private room,149.0,2,1.0,1.0,f,-97.74519000000001,30.36679,0,365,95.97287683414851,1,https://www.airbnb.com/rooms/7577428,North,74.5
7579302,House,Entire home/apt,125.0,6,1.0,2.0,t,-97.71571,30.295609999999996,179,150,100.0,2,https://www.airbnb.com/rooms/7579302,East,20.833333333333332
7579394,House,Entire home/apt,125.0,6,1.0,2.0,t,-97.71515,30.293670000000002,173,153,100.0,2,https://www.airbnb.com/rooms/7579394,East,20.833333333333332
7581865,Condominium,Entire home/apt,350.0,4,1.0,1.0,f,-97.77212,30.2607,4,14,100.0,2,https://www.airbnb.com/rooms/7581865,South,87.5
7593593,Townhouse,Entire home/apt,500.0,7,2.5,3.0,t,-97.70132,30.29855,98,355,98.0,1,https://www.airbnb.com/rooms/7593593,East,71.42857142857143
7618643,Apartment,Entire home/apt,5000.0,6,2.0,2.0,f,-97.74901,30.24932,0,0,95.97287683414851,3,https://www.airbnb.com/rooms/7618643,South,833.3333333333334
7619069,Apartment,Private room,68.0,2,1.0,1.0,f,-97.74803,30.404259999999997,16,0,94.0,1,https://www.airbnb.com/rooms/7619069,North,34.0
7633129,Apartment,Entire home/apt,500.0,4,1.0,1.0,f,-97.76171,30.255290000000002,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/7633129,South,125.0
7634469,House,Private room,28.0,2,1.0,1.0,f,-97.82346,30.17485,1,75,100.0,31,https://www.airbnb.com/rooms/7634469,South,14.0
7637956,Townhouse,Entire home/apt,110.0,6,3.0,3.0,t,-97.72605,30.30899,4,289,100.0,60,https://www.airbnb.com/rooms/7637956,Central,18.333333333333332
7638756,Apartment,Private room,89.0,2,1.0,1.0,f,-97.72119,30.22227,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/7638756,East,44.5
7649234,Serviced apartment,Entire home/apt,160.0,2,1.0,1.0,f,-97.74287,30.274079999999998,7,60,97.0,30,https://www.airbnb.com/rooms/7649234,Central,80.0
7651943,House,Entire home/apt,325.0,15,3.0,5.0,f,-97.9175,30.38823,0,0,95.97287683414851,4,https://www.airbnb.com/rooms/7651943,West,21.666666666666668
7662548,Guest suite,Entire home/apt,92.0,2,1.0,1.0,t,-97.77441,30.25132,345,138,99.0,2,https://www.airbnb.com/rooms/7662548,South,46.0
7672355,House,Entire home/apt,97.0,4,1.0,1.0,f,-97.72175,30.29014,8,67,98.0,1,https://www.airbnb.com/rooms/7672355,East,24.25
7689262,Apartment,Private room,90.0,2,1.0,1.0,f,-97.77248,30.199379999999998,2,0,100.0,1,https://www.airbnb.com/rooms/7689262,South,45.0
7690676,House,Private room,45.0,2,1.5,1.0,t,-97.67491,30.31849,206,150,99.0,1,https://www.airbnb.com/rooms/7690676,East,22.5
7699233,House,Private room,64.0,4,1.0,1.0,f,-97.70439,30.358970000000003,11,0,89.0,1,https://www.airbnb.com/rooms/7699233,North,16.0
7702099,House,Private room,40.0,2,1.0,1.0,t,-97.75195,30.43992,179,15,99.0,2,https://www.airbnb.com/rooms/7702099,North,20.0
7706359,Condominium,Entire home/apt,150.0,4,2.0,2.0,f,-97.72395,30.40257,3,358,100.0,360,https://www.airbnb.com/rooms/7706359,North,37.5
7709309,House,Private room,60.0,2,1.5,1.0,t,-97.82413000000001,30.17871,48,136,95.0,30,https://www.airbnb.com/rooms/7709309,South,30.0
7717113,House,Private room,48.0,1,1.0,1.0,f,-97.91194,30.22284,15,258,95.0,1,https://www.airbnb.com/rooms/7717113,South,48.0
7725153,House,Entire home/apt,450.0,8,2.0,3.0,f,-97.6462,30.33493,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/7725153,East,56.25
7727704,Condominium,Entire home/apt,380.0,4,1.0,2.0,f,-97.78664,30.258029999999998,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/7727704,West,95.0
7729746,Condominium,Entire home/apt,249.0,5,2.5,2.0,f,-97.76241999999999,30.27533,14,0,99.0,2,https://www.airbnb.com/rooms/7729746,Central,49.8
7730776,Guesthouse,Entire home/apt,214.0,7,1.0,1.0,t,-97.91958000000001,30.3067,124,352,97.0,2,https://www.airbnb.com/rooms/7730776,West,30.571428571428573
7733669,Guest suite,Entire home/apt,75.0,3,1.0,1.0,f,-97.93749,30.177429999999998,93,290,98.0,1,https://www.airbnb.com/rooms/7733669,South,25.0
7743770,House,Private room,40.0,2,1.5,1.0,t,-97.67496,30.31813,45,2,100.0,3,https://www.airbnb.com/rooms/7743770,East,20.0
7746849,House,Private room,37.0,2,1.0,1.0,f,-97.72521,30.32197,8,364,95.0,30,https://www.airbnb.com/rooms/7746849,Central,18.5
7750051,House,Private room,76.0,2,1.0,1.0,f,-97.93236999999999,30.37926,5,0,96.0,2,https://www.airbnb.com/rooms/7750051,West,38.0
7750755,House,Private room,37.0,2,1.0,1.0,f,-97.72521,30.32197,6,320,100.0,29,https://www.airbnb.com/rooms/7750755,Central,18.5
7787003,Loft,Entire home/apt,110.0,2,1.0,1.0,t,-97.7149,30.259120000000003,73,268,98.0,3,https://www.airbnb.com/rooms/7787003,East,55.0
7787682,Condominium,Private room,70.0,2,1.5,1.0,f,-97.78430999999999,30.231270000000002,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/7787682,South,35.0
7789592,House,Private room,99.0,3,1.0,1.0,f,-97.97734,30.37854,12,365,98.0,1,https://www.airbnb.com/rooms/7789592,West,33.0
7797703,Condominium,Entire home/apt,125.0,4,2.0,2.0,f,-97.73173,30.24257,68,344,97.0,2,https://www.airbnb.com/rooms/7797703,East,31.25
7802292,House,Entire home/apt,400.0,6,1.0,3.0,t,-97.77490999999999,30.219309999999997,7,43,97.0,2,https://www.airbnb.com/rooms/7802292,South,66.66666666666667
7802995,House,Entire home/apt,99.0,10,2.0,3.0,f,-97.72191,30.363509999999998,9,0,95.0,2,https://www.airbnb.com/rooms/7802995,Central,9.9
7805994,Apartment,Entire home/apt,149.0,4,1.0,1.0,f,-97.77015,30.26045,49,350,94.0,3,https://www.airbnb.com/rooms/7805994,South,37.25
7808418,Condominium,Private room,200.0,2,1.0,1.0,t,-97.74136,30.266409999999997,116,0,97.0,1,https://www.airbnb.com/rooms/7808418,Central,100.0
7811193,House,Entire home/apt,303.0,10,2.0,3.0,t,-97.75195,30.43992,109,172,98.0,2,https://www.airbnb.com/rooms/7811193,North,30.3
7818596,Condominium,Entire home/apt,750.0,6,1.5,2.0,f,-97.77181,30.262529999999998,5,0,100.0,3,https://www.airbnb.com/rooms/7818596,South,125.0
7825288,Apartment,Entire home/apt,600.0,7,2.0,3.0,f,-97.74689000000001,30.25305,0,0,95.97287683414851,2,https://www.airbnb.com/rooms/7825288,South,85.71428571428571
7825977,Loft,Entire home/apt,443.0,6,1.0,2.0,t,-97.74209,30.266690000000004,115,143,96.0,1,https://www.airbnb.com/rooms/7825977,Central,73.83333333333333
7826186,Loft,Entire home/apt,443.0,6,1.0,2.0,t,-97.74251,30.268259999999998,101,163,97.0,1,https://www.airbnb.com/rooms/7826186,Central,73.83333333333333
7836170,Bungalow,Entire home/apt,525.0,4,1.0,1.0,f,-97.76697,30.257209999999997,7,0,100.0,3,https://www.airbnb.com/rooms/7836170,South,131.25
7836824,House,Private room,50.0,2,1.0,1.0,f,-97.72941,30.277009999999997,71,0,87.0,1,https://www.airbnb.com/rooms/7836824,East,25.0
7837707,Condominium,Entire home/apt,125.0,4,1.0,2.0,t,-97.73394,30.29209,143,110,98.0,30,https://www.airbnb.com/rooms/7837707,Central,31.25
7844285,House,Private room,37.0,2,1.0,1.0,f,-97.72521,30.32197,10,365,86.0,30,https://www.airbnb.com/rooms/7844285,Central,18.5
7853521,House,Private room,60.0,2,3.0,1.0,f,-97.79758000000001,30.38368,1,365,80.0,1,https://www.airbnb.com/rooms/7853521,North,30.0
7853960,House,Entire home/apt,2500.0,8,3.5,4.0,f,-97.99329,30.34412,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/7853960,West,312.5
7856324,Condominium,Entire home/apt,500.0,4,2.0,2.0,f,-97.77188000000001,30.26195,7,179,97.0,3,https://www.airbnb.com/rooms/7856324,South,125.0
7856390,Apartment,Entire home/apt,120.0,5,1.5,2.0,f,-97.7411,30.378840000000004,5,0,100.0,2,https://www.airbnb.com/rooms/7856390,North,24.0
7859434,House,Entire home/apt,499.0,12,2.0,3.0,t,-97.68132,30.443379999999998,100,321,98.0,2,https://www.airbnb.com/rooms/7859434,North,41.583333333333336
7859914,Guest suite,Entire home/apt,59.0,6,1.0,2.0,t,-97.73784,30.19225,480,140,98.0,1,https://www.airbnb.com/rooms/7859914,South,9.833333333333334
7870808,Apartment,Entire home/apt,50.0,5,2.0,2.0,f,-97.72213,30.22322,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/7870808,East,10.0
7872804,Bungalow,Entire home/apt,99.0,6,1.0,2.0,t,-97.71596,30.252990000000004,65,293,97.0,2,https://www.airbnb.com/rooms/7872804,East,16.5
7881350,Apartment,Entire home/apt,60.0,2,2.0,2.0,f,-97.79642,30.35715,2,0,100.0,1,https://www.airbnb.com/rooms/7881350,West,30.0
7881703,House,Private room,80.0,2,1.0,1.0,f,-97.75688000000001,30.25099,27,0,98.0,3,https://www.airbnb.com/rooms/7881703,South,40.0
7884851,House,Entire home/apt,139.0,6,2.0,3.0,t,-97.7326,30.19792,73,162,99.0,3,https://www.airbnb.com/rooms/7884851,South,23.166666666666668
7884925,Apartment,Entire home/apt,500.0,5,1.0,2.0,f,-97.77493,30.2516,1,0,80.0,1,https://www.airbnb.com/rooms/7884925,South,100.0
7894111,House,Entire home/apt,250.0,5,2.0,2.0,t,-97.72896999999999,30.31108,64,324,99.0,2,https://www.airbnb.com/rooms/7894111,Central,50.0
7895103,Apartment,Entire home/apt,129.0,4,1.0,1.0,f,-97.79198000000001,30.22215,37,268,91.0,1,https://www.airbnb.com/rooms/7895103,South,32.25
7895514,Apartment,Entire home/apt,99.0,4,1.0,1.0,f,-97.82096999999999,30.243090000000002,2,0,100.0,2,https://www.airbnb.com/rooms/7895514,West,24.75
7897305,House,Private room,150.0,3,1.5,1.0,f,-97.89911,30.24255,0,0,95.97287683414851,2,https://www.airbnb.com/rooms/7897305,West,50.0
7899546,Guesthouse,Entire home/apt,150.0,2,1.0,1.0,t,-97.74939,30.24533,172,312,99.0,2,https://www.airbnb.com/rooms/7899546,South,75.0
7902095,House,Entire home/apt,240.0,5,1.0,2.0,f,-97.75458,30.30521,2,0,100.0,2,https://www.airbnb.com/rooms/7902095,Central,48.0
7902384,House,Entire home/apt,160.0,6,1.0,2.0,t,-97.76379,30.27927,59,350,99.0,2,https://www.airbnb.com/rooms/7902384,Central,26.666666666666668
7918922,House,Entire home/apt,75.0,4,1.0,1.0,t,-97.71821,30.277040000000003,41,0,99.0,30,https://www.airbnb.com/rooms/7918922,East,18.75
7922035,Apartment,Entire home/apt,200.0,4,1.0,1.0,f,-97.77481999999999,30.24735,3,0,100.0,2,https://www.airbnb.com/rooms/7922035,South,50.0
7932066,Condominium,Entire home/apt,119.0,3,1.0,1.0,t,-97.74405,30.247770000000003,13,179,98.0,14,https://www.airbnb.com/rooms/7932066,South,39.666666666666664
7935687,House,Entire home/apt,120.0,6,2.0,3.0,f,-97.74327,30.347340000000003,8,289,95.0,30,https://www.airbnb.com/rooms/7935687,Central,20.0
7936442,House,Entire home/apt,150.0,3,1.0,1.0,f,-97.73080999999999,30.266690000000004,13,0,93.0,2,https://www.airbnb.com/rooms/7936442,East,50.0
7937786,House,Entire home/apt,300.0,8,2.0,3.0,f,-97.73658,30.24418,40,334,99.0,2,https://www.airbnb.com/rooms/7937786,South,37.5
7946971,Apartment,Entire home/apt,200.0,2,1.0,1.0,f,-97.73593000000001,30.3468,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/7946971,Central,100.0
7970274,House,Entire home/apt,1900.0,8,3.0,3.0,t,-97.75572,30.25777,2,178,100.0,4,https://www.airbnb.com/rooms/7970274,South,237.5
7971903,Apartment,Entire home/apt,66.0,4,1.0,1.0,t,-97.75175,30.290029999999998,139,70,93.0,2,https://www.airbnb.com/rooms/7971903,Central,16.5
7980411,Apartment,Entire home/apt,190.0,4,1.0,1.0,f,-97.75854,30.27585,2,0,100.0,2,https://www.airbnb.com/rooms/7980411,Central,47.5
7980816,Guesthouse,Entire home/apt,100.0,4,1.0,1.0,t,-97.74597,30.311159999999997,139,154,97.0,3,https://www.airbnb.com/rooms/7980816,Central,25.0
7985608,Apartment,Private room,300.0,4,1.0,1.0,f,-97.78341,30.235970000000002,6,365,93.0,2,https://www.airbnb.com/rooms/7985608,South,75.0
7996932,House,Private room,75.0,2,1.0,1.0,t,-97.79406,30.2175,15,215,100.0,1,https://www.airbnb.com/rooms/7996932,South,37.5
8032556,Bungalow,Entire home/apt,215.0,8,2.0,3.0,t,-97.74455999999999,30.31488,184,238,98.0,3,https://www.airbnb.com/rooms/8032556,Central,26.875
8034612,Apartment,Private room,49.0,2,1.0,1.0,f,-97.75895,30.35176,9,259,98.0,3,https://www.airbnb.com/rooms/8034612,North,24.5
8063156,House,Entire home/apt,200.0,4,2.0,2.0,f,-97.84102,30.20595,0,0,95.97287683414851,4,https://www.airbnb.com/rooms/8063156,South,50.0
8067300,Guesthouse,Entire home/apt,110.0,3,1.0,1.0,t,-97.73519,30.302159999999997,112,334,98.0,2,https://www.airbnb.com/rooms/8067300,Central,36.666666666666664
8069972,Apartment,Entire home/apt,95.0,4,1.0,2.0,f,-97.73308,30.232470000000003,14,0,81.0,3,https://www.airbnb.com/rooms/8069972,East,23.75
8070894,House,Private room,37.0,2,1.0,1.0,f,-97.72521,30.322290000000002,1,364,100.0,29,https://www.airbnb.com/rooms/8070894,Central,18.5
8084195,House,Entire home/apt,759.0,6,3.0,3.0,f,-97.76335,30.25719,13,361,95.0,2,https://www.airbnb.com/rooms/8084195,South,126.5
8086913,House,Entire home/apt,289.0,7,3.5,3.0,f,-97.87958,30.22513,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/8086913,South,41.285714285714285
8090183,Loft,Entire home/apt,100.0,4,1.0,1.0,f,-97.77481,30.260340000000003,47,0,95.0,2,https://www.airbnb.com/rooms/8090183,South,25.0
8090353,House,Entire home/apt,300.0,8,1.0,3.0,f,-97.76353,30.20535,0,0,95.97287683414851,2,https://www.airbnb.com/rooms/8090353,South,37.5
8101620,House,Private room,220.0,2,1.0,1.0,f,-97.76543000000001,30.240040000000004,1,0,100.0,2,https://www.airbnb.com/rooms/8101620,South,110.0
8104469,House,Entire home/apt,435.0,8,2.5,3.0,f,-97.7556,30.246059999999996,4,103,100.0,2,https://www.airbnb.com/rooms/8104469,South,54.375
8106607,House,Entire home/apt,99.0,4,1.5,2.0,f,-97.74257,30.43924,12,72,85.0,30,https://www.airbnb.com/rooms/8106607,North,24.75
8116186,Townhouse,Private room,60.0,2,1.0,1.0,f,-97.7071,30.28112,27,74,99.0,2,https://www.airbnb.com/rooms/8116186,East,30.0
8117242,House,Entire home/apt,1000.0,10,3.5,4.0,f,-97.7937,30.277420000000003,7,291,96.0,3,https://www.airbnb.com/rooms/8117242,West,100.0
8118902,Townhouse,Entire home/apt,600.0,6,2.5,3.0,t,-97.77354,30.256729999999997,18,179,100.0,3,https://www.airbnb.com/rooms/8118902,South,100.0
8131911,Apartment,Entire home/apt,149.0,2,1.0,1.0,f,-97.7489,30.255640000000003,28,0,93.0,2,https://www.airbnb.com/rooms/8131911,South,74.5
8131927,Apartment,Entire home/apt,115.0,2,1.0,1.0,f,-97.72928,30.242309999999996,1,0,100.0,1,https://www.airbnb.com/rooms/8131927,East,57.5
8133062,House,Entire home/apt,228.0,6,1.0,2.0,t,-97.76433,30.27914,156,352,98.0,2,https://www.airbnb.com/rooms/8133062,Central,38.0
8135306,Apartment,Entire home/apt,175.0,3,1.0,1.0,f,-97.72404,30.24107,0,0,95.97287683414851,4,https://www.airbnb.com/rooms/8135306,East,58.333333333333336
8149550,House,Entire home/apt,500.0,10,2.0,4.0,t,-97.7644,30.22792,129,231,99.0,2,https://www.airbnb.com/rooms/8149550,South,50.0
8167068,Bungalow,Entire home/apt,55.0,2,1.0,1.0,t,-97.72614,30.310029999999998,10,350,100.0,60,https://www.airbnb.com/rooms/8167068,Central,27.5
8167348,Apartment,Entire home/apt,150.0,4,1.0,1.0,f,-97.70773,30.29777,3,0,87.0,2,https://www.airbnb.com/rooms/8167348,East,37.5
8170048,Guesthouse,Entire home/apt,99.0,4,1.0,1.0,t,-97.76385,30.24232,178,252,97.0,1,https://www.airbnb.com/rooms/8170048,South,24.75
8171923,House,Private room,45.0,2,1.0,1.0,f,-97.7039,30.226,7,0,94.0,3,https://www.airbnb.com/rooms/8171923,East,22.5
8172036,House,Entire home/apt,300.0,7,2.5,3.0,f,-97.84254,30.145979999999998,0,0,95.97287683414851,3,https://www.airbnb.com/rooms/8172036,South,42.857142857142854
8172120,Apartment,Entire home/apt,215.0,2,1.0,1.0,f,-97.78848,30.258029999999998,2,0,100.0,1,https://www.airbnb.com/rooms/8172120,West,107.5
8172318,House,Entire home/apt,95.0,4,1.0,2.0,f,-97.77112,30.23344,77,267,98.0,60,https://www.airbnb.com/rooms/8172318,South,23.75
8185376,House,Entire home/apt,300.0,4,2.0,2.0,f,-97.74694000000001,30.2428,25,318,100.0,3,https://www.airbnb.com/rooms/8185376,South,75.0
8186176,Apartment,Entire home/apt,225.0,4,1.0,1.0,f,-97.74219000000001,30.31082,34,15,99.0,2,https://www.airbnb.com/rooms/8186176,Central,56.25
8186947,Apartment,Entire home/apt,350.0,6,2.0,2.0,f,-97.78743,30.23305,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/8186947,South,58.333333333333336
8190834,House,Private room,120.0,2,1.0,1.0,f,-97.77448000000001,30.217190000000002,0,89,95.97287683414851,4,https://www.airbnb.com/rooms/8190834,South,60.0
8192070,OTHER,Entire home/apt,135.0,4,1.0,1.0,f,-97.94994,30.2082,50,176,93.0,2,https://www.airbnb.com/rooms/8192070,South,33.75
8195061,House,Private room,35.0,1,1.0,1.0,t,-97.71995,30.320859999999996,6,350,100.0,30,https://www.airbnb.com/rooms/8195061,Central,35.0
8208157,House,Entire home/apt,195.0,3,1.0,1.0,t,-97.99535,30.2376,183,118,100.0,2,https://www.airbnb.com/rooms/8208157,West,65.0
8213171,House,Entire home/apt,231.0,10,2.0,4.0,f,-97.66971,30.26023,35,276,99.0,3,https://www.airbnb.com/rooms/8213171,East,23.1
8221372,House,Private room,73.0,2,2.0,1.0,f,-97.7225,30.31369,27,362,99.0,30,https://www.airbnb.com/rooms/8221372,Central,36.5
8222790,Townhouse,Entire home/apt,150.0,6,1.5,3.0,f,-97.7346,30.22852,47,304,97.0,3,https://www.airbnb.com/rooms/8222790,East,25.0
8227170,Apartment,Entire home/apt,299.0,8,2.5,3.0,f,-97.72797,30.24628,68,330,94.0,1,https://www.airbnb.com/rooms/8227170,East,37.375
8235178,Bungalow,Entire home/apt,225.0,6,2.0,3.0,t,-97.77849,30.24799,86,227,100.0,2,https://www.airbnb.com/rooms/8235178,South,37.5
8238039,Apartment,Entire home/apt,180.0,6,1.0,2.0,f,-97.77107,30.20021,4,0,93.0,3,https://www.airbnb.com/rooms/8238039,South,30.0
8241511,Condominium,Entire home/apt,225.0,4,2.0,2.0,f,-97.76226,30.27505,1,0,100.0,365,https://www.airbnb.com/rooms/8241511,Central,56.25
8253159,Guesthouse,Entire home/apt,95.0,2,1.0,1.0,f,-97.76186,30.336409999999997,117,0,99.0,2,https://www.airbnb.com/rooms/8253159,North,47.5
8253891,Guesthouse,Entire home/apt,114.0,2,1.0,1.0,t,-97.75855,30.279690000000002,203,64,99.0,2,https://www.airbnb.com/rooms/8253891,Central,57.0
8255065,Loft,Entire home/apt,125.0,4,1.0,2.0,f,-97.73291,30.239929999999998,242,60,96.0,1,https://www.airbnb.com/rooms/8255065,East,31.25
8268045,Apartment,Entire home/apt,79.0,3,1.0,1.0,t,-97.75446,30.27502,46,168,97.0,30,https://www.airbnb.com/rooms/8268045,Central,26.333333333333332
8268970,Guesthouse,Entire home/apt,110.0,2,1.0,1.0,t,-97.91659,30.224090000000004,115,343,97.0,1,https://www.airbnb.com/rooms/8268970,South,55.0
8274367,House,Entire home/apt,150.0,12,2.0,3.0,f,-97.71273000000001,30.33408,1,0,100.0,2,https://www.airbnb.com/rooms/8274367,East,12.5
8276110,Apartment,Private room,100.0,2,1.0,1.0,f,-97.78222,30.2423,2,0,90.0,1,https://www.airbnb.com/rooms/8276110,South,50.0
8284053,Condominium,Entire home/apt,179.0,2,1.0,1.0,f,-97.72398000000001,30.22553,2,0,90.0,1,https://www.airbnb.com/rooms/8284053,East,89.5
8285130,House,Entire home/apt,119.0,8,2.0,3.0,f,-97.67168000000001,30.369970000000002,30,0,94.0,6,https://www.airbnb.com/rooms/8285130,East,14.875
8290369,House,Entire home/apt,149.0,5,1.0,2.0,t,-97.70124,30.32088,49,342,97.0,2,https://www.airbnb.com/rooms/8290369,East,29.8
8291582,House,Entire home/apt,100.0,2,1.0,1.0,f,-97.7194,30.30487,1,0,100.0,2,https://www.airbnb.com/rooms/8291582,Central,50.0
